368;112;13;299;515;3;19;102;4,7
369;123;13;221;67;30;15;383;4,7
370;165;234;432;422;48;43;65;4,7
371;189;234;106;18;20;7;51;4,7
372;100;234;308;793;87;21;32;4,7
373;84;234;228;716;57;16;267;4,7
374;82;234;190;760;5;52;74;4,7
375;176;139;233;811;24;43;333;4,7
376;129;139;68;678;66;32;100;4,7
377;132;139;178;907;14;34;226;4,7
378;142;139;318;262;20;27;398;4,7
379;111;139;310;752;47;17;161;4,7
380;181;95;374;427;52;36;144;4,7
381;129;95;34;137;85;55;144;4,7
382;172;95;78;391;75;16;44;4,7
383;111;95;85;495;31;28;216;4,7
384;117;95;30;815;1;1;32;4,7
385;186;221;123;888;15;25;3;4,7
386;177;221;133;799;14;29;152;4,7
387;170;221;149;865;61;49;347;4,7
388;182;221;215;412;3;12;140;4,7
389;82;221;158;886;24;32;218;4,7
390;127;12;25;67;7;5;353;4,7
391;199;12;437;826;41;48;185;4,7
392;83;12;2;967;65;12;177;4,7
393;126;12;447;142;15;36;189;4,7
394;177;12;26;536;14;3;48;4,7
395;144;196;113;758;39;19;274;4,7
396;110;196;350;797;73;53;12;4,7
397;82;196;269;574;16;20;20;4,7
398;155;196;305;832;14;33;102;4,7
399;185;196;204;594;23;1;138;4,7
400;181;235;317;920;5;12;109;4,7
401;147;235;288;38;85;39;235;4,7
402;100;235;110;139;52;52;95;4,7
403;185;235;85;106;39;26;282;4,7
404;151;235;315;500;50;52;37;4,7
405;198;195;203;979;89;19;40;4,7
406;144;195;163;909;70;24;235;4,7
407;167;195;75;567;34;0;296;4,7
408;184;195;324;23;13;9;294;4,7
409;136;195;118;213;41;30;309;4,7
410;80;200;425;961;82;8;76;4,7
411;110;200;366;480;29;52;386;4,7
412;128;200;314;850;64;32;12;4,7
413;118;200;220;820;89;22;386;4,7
414;151;200;132;243;47;3;354;4,7
415;89;222;61;778;57;38;306;4,7
416;110;222;193;188;68;55;157;4,7
417;126;222;66;186;67;2;246;4,7
418;145;222;303;430;16;17;73;4,7
419;172;222;258;993;28;50;379;4,7
420;167;195;266;252;1;49;251;4,7
421;87;195;93;949;25;36;52;4,7
422;167;195;401;606;88;49;164;4,7
423;145;195;92;908;46;12;259;4,7
424;160;195;384;595;78;4;308;4,7
425;192;152;107;27;15;47;54;4,7
426;95;152;160;122;88;24;239;4,7
427;126;152;373;56;49;17;65;4,7
428;150;152;78;904;26;44;328;4,7
429;108;152;171;602;31;58;13;4,7
430;102;36;80;345;1;53;281;4,7
431;166;36;362;849;62;3;168;4,7
432;107;36;225;913;73;49;244;4,7
433;116;36;137;704;43;35;13;4,7
434;114;36;223;205;84;25;213;4,7
435;173;99;40;787;24;25;18;4,7
436;178;99;73;847;51;21;296;4,7
437;138;99;382;877;46;19;130;4,7
438;147;99;352;742;60;43;194;4,7
439;159;99;261;310;65;23;199;4,7
440;174;100;142;915;60;19;175;4,7
441;107;100;221;774;0;26;181;4,7
442;168;100;156;738;10;11;164;4,7
443;197;100;397;607;77;44;12;4,7
444;165;100;163;301;54;50;294;4,7
445;91;199;157;786;87;25;227;4,7
446;101;199;245;76;8;49;314;4,7
447;173;199;133;218;89;8;368;4,7
448;136;199;56;313;37;36;70;4,7
449;143;199;254;882;86;58;55;4,7
450;155;170;17;910;61;6;379;4,7
451;125;170;141;543;0;51;361;4,6
452;175;170;348;74;87;44;196;4,6
453;124;170;72;685;33;36;311;4,6
454;122;170;331;609;39;51;274;4,6
455;105;149;422;464;16;44;348;4,6
456;154;149;51;45;68;36;370;4,6
457;94;149;201;512;73;24;181;4,6
458;151;149;65;472;54;58;375;4,6
459;114;149;192;131;29;22;135;4,6
460;192;119;385;792;26;57;132;4,6
461;151;119;147;99;10;22;129;4,6
462;127;119;35;441;44;19;335;4,6
463;190;119;93;988;23;32;296;4,6
464;196;119;433;524;80;19;295;4,6
465;114;193;318;829;13;4;129;4,6
466;98;193;246;487;72;7;199;4,6
467;83;193;43;278;51;51;337;4,6
468;192;193;360;488;40;7;377;4,6
469;103;193;142;51;28;0;322;4,6
470;164;2;162;829;56;36;227;4,6
471;191;2;167;168;15;17;171;4,6
472;128;2;388;762;46;38;278;4,6
473;126;2;298;47;34;56;320;4,6
474;115;2;258;884;85;45;109;4,6
475;181;142;306;101;10;8;78;4,6
476;135;142;297;7;83;28;306;4,6
477;155;142;89;22;65;4;174;4,6
478;176;142;182;618;55;8;262;4,6
479;154;142;189;28;30;2;273;4,6
480;197;161;402;330;66;44;119;4,6
481;169;161;281;314;16;2;151;4,6
482;167;161;258;617;27;36;108;4,6
483;181;161;361;515;85;52;89;4,6
484;191;161;241;444;44;42;67;4,6
485;95;161;145;953;76;52;118;4,6
486;134;161;123;431;30;48;196;4,6
487;107;161;262;236;37;4;2;4,6
488;93;161;191;69;17;52;185;4,6
489;160;161;12;106;73;12;342;4,6
490;110;236;65;55;37;3;310;4,6
491;166;236;335;13;13;59;164;4,6
492;135;236;317;455;57;38;278;4,6
493;94;236;162;485;54;44;22;4,6
494;130;236;198;490;16;50;76;4,6
495;157;16;259;83;81;20;68;4,6
496;100;16;81;635;32;15;38;4,6
497;113;16;32;784;37;45;86;4,6
498;126;16;209;115;7;29;306;4,6
499;116;16;181;999;88;36;114;4,6
500;144;234;370;503;84;50;152;4,6
501;176;234;50;471;42;30;195;4,6
502;199;234;101;508;41;58;255;4,6
503;83;234;329;963;41;43;211;4,6
504;197;234;36;316;53;56;68;4,6
505;101;147;157;822;32;16;310;4,6
506;96;147;426;32;86;6;365;4,6
507;199;147;269;598;44;32;317;4,6
508;192;147;7;348;52;33;230;4,6
509;133;147;43;975;86;45;26;4,6
510;104;44;135;285;85;8;70;4,6
511;183;44;105;687;75;41;397;4,6
512;173;44;386;546;65;55;150;4,6
513;150;44;348;804;89;9;333;4,6
514;197;44;358;245;82;10;320;4,6
515;101;50;435;752;84;36;284;4,6
516;158;50;206;317;60;33;101;4,6
517;100;50;295;595;69;43;358;4,6
518;124;50;20;580;14;17;159;4,6
519;100;50;65;452;87;20;372;4,6
520;194;14;398;661;44;1;9;4,6
521;190;14;420;14;25;55;107;4,6
522;91;14;109;743;88;10;153;4,6
523;82;14;237;19;72;45;240;4,6
524;83;14;304;353;68;28;103;4,6
525;161;30;173;725;45;22;204;4,6
526;99;30;256;752;71;57;142;4,6
527;172;30;298;896;17;9;171;4,6
528;99;30;124;589;29;24;372;4,6
529;110;30;59;60;42;20;268;4,6
530;99;121;339;599;71;53;149;4,6
531;168;121;169;470;1;48;107;4,6
532;168;121;25;450;88;56;52;4,6
533;138;121;89;331;27;59;35;4,6
534;175;121;442;794;22;14;180;4,6
535;163;57;36;630;44;36;67;4,6
536;183;57;5;818;37;3;277;4,6
537;111;57;348;54;60;52;320;4,6
538;97;57;54;337;77;28;332;4,6
539;99;57;347;509;0;54;231;4,6
540;138;36;8;323;53;11;41;4,6
541;147;36;381;816;6;7;266;4,6
542;174;36;125;610;65;18;296;4,6
543;117;36;414;451;7;19;141;4,6
544;122;36;273;798;29;49;263;4,6
545;183;29;107;924;82;40;375;4,6
546;101;29;390;566;28;57;132;4,6
547;85;29;98;198;61;33;221;4,6
548;85;29;88;264;52;39;14;4,6
549;86;29;310;968;21;34;122;4,6
550;107;4;70;216;0;25;344;4,6
551;123;4;422;784;11;52;298;4,6
552;153;4;224;756;25;8;62;4,6
553;190;4;110;778;70;27;237;4,6
554;142;4;261;887;77;58;387;4,6
555;193;75;117;81;84;10;332;4,6
556;105;75;346;826;16;36;105;4,6
557;87;75;176;842;4;32;118;4,6
558;129;75;374;82;59;3;180;4,6
559;108;75;312;622;43;50;389;4,6
560;140;248;366;190;52;29;211;4,6
561;147;248;262;451;82;23;37;4,6
562;86;248;73;517;36;12;272;4,6
563;143;248;157;561;51;8;343;4,6
564;155;248;90;629;62;28;83;4,6
565;167;240;384;678;59;26;349;4,6
566;177;240;161;519;87;42;382;4,6
567;189;240;313;562;0;17;287;4,6
568;115;240;189;802;28;37;378;4,6
569;125;240;305;330;85;17;359;4,6
570;184;26;109;190;41;14;151;4,6
571;140;26;30;527;35;19;5;4,6
572;125;26;381;616;20;9;27;4,6
573;103;26;154;978;16;47;371;4,6
574;153;26;103;732;24;46;216;4,6
575;183;19;279;104;55;42;288;4,6
576;108;19;145;623;70;38;306;4,6
577;83;19;216;300;22;5;306;4,6
578;134;19;75;880;7;33;355;4,6
579;189;19;205;262;76;0;258;4,6
580;107;77;443;531;22;23;109;4,6
581;108;77;406;504;83;44;229;4,6
582;147;77;147;420;68;26;123;4,6
583;197;77;284;512;28;22;392;4,6
584;198;77;29;214;62;15;183;4,6
585;125;81;439;555;31;46;199;4,6
586;107;81;408;974;77;51;379;4,6
587;108;81;59;510;89;33;198;4,6
588;164;81;366;543;2;0;285;4,6
589;197;81;274;551;23;19;23;4,6
590;144;168;20;547;39;35;1;4,6
591;197;168;287;258;19;24;3;4,6
592;172;168;292;367;12;50;190;4,6
593;88;168;294;202;49;38;335;4,6
594;114;168;432;840;33;10;378;4,6
595;196;150;412;328;19;54;276;4,6
596;163;150;410;993;52;51;176;4,6
597;151;150;64;19;22;3;245;4,6
598;136;150;316;782;23;24;133;4,6
599;91;150;180;709;13;38;65;4,6
600;152;121;140;242;73;5;175;4,6
601;132;121;208;444;13;33;29;4,5
602;88;121;155;113;3;41;106;4,5
603;165;121;349;758;62;14;76;4,5
604;118;121;230;994;10;30;392;4,5
605;145;71;373;978;34;7;143;4,5
606;118;71;417;809;56;8;12;4,5
607;146;71;97;185;30;59;391;4,5
608;122;71;5;885;82;23;339;4,5
609;172;71;31;51;44;34;177;4,5
610;118;250;208;601;26;14;36;4,5
611;195;250;442;686;33;20;362;4,5
612;98;250;274;664;61;58;53;4,5
613;101;250;2;140;13;58;265;4,5
614;122;250;200;130;55;3;122;4,5
615;178;89;164;308;16;34;381;4,5
616;191;89;424;244;2;59;268;4,5
617;156;89;245;16;21;14;43;4,5
618;125;89;35;364;36;26;70;4,5
619;178;89;221;939;84;47;384;4,5
620;121;239;171;550;89;32;336;4,5
621;130;239;43;733;4;11;372;4,5
622;197;239;64;473;29;6;134;4,5
623;105;239;401;505;61;13;183;4,5
624;192;239;417;131;33;4;5;4,5
625;199;37;127;684;6;17;35;4,5
626;146;37;214;392;73;0;259;4,5
627;84;37;77;474;41;1;137;4,5
628;99;37;370;597;52;4;335;4,5
629;109;37;68;92;4;36;284;4,5
630;86;5;323;51;4;38;116;4,5
631;88;5;82;239;50;51;327;4,5
632;89;5;221;30;17;17;186;4,5
633;135;5;44;25;81;11;158;4,5
634;146;5;97;844;74;8;398;4,5
635;140;224;306;762;89;55;392;4,5
636;94;224;372;171;86;9;369;4,5
637;111;224;331;768;89;20;85;4,5
638;195;224;363;586;13;36;10;4,5
639;93;224;237;656;44;25;178;4,5
640;108;12;109;60;89;8;125;4,5
641;140;12;45;211;14;38;117;4,5
642;96;12;389;986;83;39;315;4,5
643;106;12;224;614;15;11;366;4,5
644;165;12;30;734;79;24;130;4,5
645;156;102;326;721;10;40;80;4,5
646;168;102;283;677;75;6;299;4,5
647;157;102;426;856;43;9;49;4,5
648;151;102;448;702;18;56;250;4,5
649;184;102;24;145;25;4;231;4,5
650;154;182;398;526;21;34;165;4,5
651;170;182;137;730;82;9;218;4,5
652;158;182;225;428;48;58;342;4,5
653;150;182;258;754;72;19;372;4,5
654;102;182;349;94;21;37;22;4,5
655;134;145;43;219;37;51;48;4,5
656;164;145;129;64;36;49;346;4,5
657;89;145;245;660;26;7;176;4,5
658;141;145;79;428;43;0;347;4,5
659;187;145;250;594;4;47;127;4,5
660;141;176;303;468;53;26;174;4,5
661;90;176;253;422;23;34;210;4,5
662;100;176;421;936;22;23;211;4,5
663;138;176;436;799;10;52;9;4,5
664;89;176;41;350;46;18;210;4,5
665;157;129;335;894;12;11;243;4,5
666;193;129;94;858;3;52;35;4,5
667;189;129;386;955;75;55;384;4,5
668;116;129;93;526;27;21;284;4,5
669;147;129;358;443;46;21;33;4,5
670;148;66;403;615;6;46;108;4,5
671;175;66;335;643;39;19;250;4,5
672;192;66;414;28;86;9;49;4,5
673;110;66;188;555;0;19;49;4,5
674;102;66;177;182;52;23;65;4,5
675;131;221;348;461;55;11;118;4,5
676;174;221;78;566;12;12;264;4,5
677;172;221;94;682;37;47;213;4,5
678;179;221;125;391;9;40;7;4,5
679;110;221;260;492;79;23;35;4,5
680;105;91;215;3;41;51;189;4,5
681;115;91;375;669;34;56;274;4,5
682;113;91;153;342;49;54;202;4,5
683;197;91;176;46;50;53;16;4,5
684;169;91;48;442;33;36;321;4,5
685;188;205;214;921;77;10;306;4,5
686;169;205;374;943;44;41;64;4,5
687;187;205;199;417;34;40;364;4,5
688;83;205;260;376;36;41;67;4,5
689;174;205;266;962;64;44;12;4,5
690;191;57;389;474;14;12;143;4,5
691;137;57;72;778;15;40;13;4,5
692;188;57;156;402;88;35;132;4,5
693;166;57;343;458;52;13;210;4,5
694;125;57;350;752;6;35;321;4,5
695;83;22;410;559;42;17;169;4,5
696;113;22;93;27;18;44;101;4,5
697;129;22;315;374;71;49;153;4,5
698;152;22;164;382;2;15;188;4,5
699;156;22;288;947;70;25;242;4,5
700;128;148;438;134;53;7;137;4,5
